c_late,c_early,makespan,total_crash_cost,penalty_applied,bonus_applied,net_cost,status
1.5151515151515151,123.23232323232324,212,2530.0,0.0,3820.2020202020203,-1290.2020202020203,OPTIMAL
1.5151515151515151,125.25252525252526,212,2530.0,0.0,3882.828282828283,-1352.8282828282831,OPTIMAL
1.5151515151515151,127.27272727272728,212,2530.0,0.0,3945.4545454545455,-1415.4545454545455,OPTIMAL
1.5151515151515151,129.2929292929293,212,2530.0,0.0,4008.0808080808083,-1478.0808080808083,OPTIMAL
1.5151515151515151,131.31313131313132,212,2530.0,0.0,4070.707070707071,-1540.7070707070711,OPTIMAL
1.5151515151515151,133.33333333333334,212,2530.0,0.0,4133.333333333334,-1603.333333333334,OPTIMAL
1.5151515151515151,135.35353535353536,212,2530.0,0.0,4195.959595959596,-1665.9595959595963,OPTIMAL
1.5151515151515151,137.37373737373738,212,2530.0,0.0,4258.585858585859,-1728.5858585858587,OPTIMAL
1.5151515151515151,139.3939393939394,212,2530.0,0.0,4321.212121212122,-1791.212121212122,OPTIMAL
4.545454545454545,60.60606060606061,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,62.62626262626263,249,0.0,27.27272727272727,0.0,27.27272727272727,OPTIMAL
4.545454545454545,64.64646464646465,234,600.0,0.0,581.8181818181819,18.18181818181813,OPTIMAL
4.545454545454545,66.66666666666667,234,600.0,0.0,600.0,0.0,OPTIMAL
4.545454545454545,68.68686868686869,234,600.0,0.0,618.1818181818182,-18.181818181818244,OPTIMAL
4.545454545454545,70.70707070707071,231,810.0,0.0,848.4848484848485,-38.4848484848485,OPTIMAL
4.545454545454545,72.72727272727273,231,810.0,0.0,872.7272727272727,-62.72727272727275,OPTIMAL
4.545454545454545,74.74747474747475,231,810.0,0.0,896.969696969697,-86.969696969697,OPTIMAL
4.545454545454545,76.76767676767678,231,810.0,0.0,921.2121212121212,-111.21212121212125,OPTIMAL
